t,i,v,soc,T
127110.0,-19.0,3.903,0.799,24.2
127120.0,-19.0,3.903,0.799,24.2
127130.0,-21.0,3.902,0.799,24.2
127140.0,-21.5,3.902,0.7979999999999999,24.2
127150.0,-24.4,3.9,0.7979999999999999,24.2
127160.0,-24.7,3.899,0.7979999999999999,24.2
127170.0,-24.7,3.899,0.7979999999999999,24.2
127180.0,-24.3,3.899,0.797,24.2
127190.0,-25.7,3.898,0.797,24.2
127200.0,-27.3,3.897,0.7959999999999999,24.2
127210.0,-27.3,3.897,0.7959999999999999,24.2
127220.0,-31.0,3.894,0.7959999999999999,24.2
127230.0,-30.4,3.894,0.7959999999999999,24.2
127240.0,-30.4,3.894,0.7959999999999999,24.2
127250.0,-24.0,3.895,0.795,24.2
127260.0,-23.3,3.895,0.794,24.2
127270.0,-23.3,3.895,0.794,24.2
127280.0,-29.1,3.893,0.794,24.2
127290.0,-38.9,3.886,0.7929999999999999,24.2
127300.0,-38.9,3.886,0.7929999999999999,24.2
127310.0,-46.0,3.883,0.7929999999999999,24.2
127320.0,-47.2,3.882,0.7909999999999999,24.2
127330.0,-47.2,3.882,0.7909999999999999,24.2
127340.0,-44.7,3.88,0.7909999999999999,24.2
127350.0,-45.6,3.88,0.789,24.3
127360.0,-45.6,3.877,0.789,24.3
127370.0,-47.7,3.877,0.789,24.3
127380.0,-45.5,3.877,0.789,24.3
127390.0,-45.5,3.877,0.789,24.3
127400.0,-34.1,3.88,0.787,24.3
127410.0,-32.4,3.881,0.7859999999999999,24.3
127420.0,-32.4,3.881,0.7859999999999999,24.3
127430.0,-32.8,3.881,0.7859999999999999,24.3
127440.0,-35.4,3.88,0.784,24.2
127450.0,-51.6,3.872,0.784,24.2
127460.0,-51.6,3.872,0.784,24.2
127470.0,-54.6,3.869,0.782,24.3
127480.0,-54.6,3.869,0.782,24.3
127490.0,-44.2,3.871,0.782,24.3
127500.0,-41.2,3.872,0.78,24.3
127510.0,-38.6,3.872,0.78,24.3
127520.0,-38.2,3.872,0.78,24.3
127530.0,-38.2,3.872,0.78,24.3
127540.0,-38.2,3.872,0.78,24.3
127550.0,-38.5,3.871,0.778,24.3
127560.0,-39.1,3.87,0.777,24.3
127570.0,-39.1,3.87,0.777,24.3
127580.0,-39.2,3.869,0.777,24.3
127590.0,-38.8,3.869,0.775,24.3
127600.0,-38.8,3.869,0.775,24.3
127610.0,-38.7,3.868,0.775,24.3
127620.0,-39.6,3.867,0.775,24.3
127630.0,-39.6,3.867,0.775,24.3
127640.0,-46.8,3.863,0.774,24.3
127650.0,-47.2,3.863,0.772,24.3
127660.0,-47.2,3.862,0.772,24.3
127670.0,-41.4,3.863,0.772,24.3
127680.0,-39.2,3.863,0.77,24.3
127690.0,-39.2,3.863,0.77,24.3
127700.0,-37.6,3.863,0.77,24.3
127710.0,-37.5,3.863,0.768,24.3
127720.0,-37.5,3.863,0.768,24.3
127730.0,-37.2,3.862,0.768,24.3
127740.0,-36.8,3.862,0.768,24.3
127750.0,-36.8,3.862,0.768,24.3
127760.0,-36.7,3.861,0.767,24.3
127770.0,-36.4,3.86,0.765,24.3
127780.0,-36.4,3.86,0.765,24.3
127790.0,-35.3,3.86,0.765,24.3
127800.0,-34.7,3.86,0.764,24.3
127810.0,-34.7,3.86,0.764,24.3
127820.0,-33.8,3.86,0.764,24.3
127830.0,-33.6,3.859,0.764,24.3
127840.0,-33.6,3.859,0.764,24.3
127850.0,-34.5,3.859,0.763,24.3
127860.0,-45.3,3.854,0.763,24.3
127870.0,-45.3,3.854,0.763,24.3
127880.0,-43.1,3.853,0.7609999999999999,24.3
127890.0,-39.3,3.855,0.759,24.3
127900.0,-39.3,3.855,0.759,24.3
127910.0,-33.6,3.855,0.759,24.3
127920.0,-32.5,3.855,0.758,24.3
127930.0,-32.5,3.855,0.758,24.3
127940.0,-31.8,3.855,0.758,24.3
127950.0,-32.0,3.855,0.7559999999999999,24.2
127960.0,-32.0,3.854,0.7559999999999999,24.2
127970.0,-33.2,3.854,0.7559999999999999,24.2
127980.0,-33.0,3.853,0.7559999999999999,24.2
127990.0,-32.5,3.853,0.755,24.2
128000.0,-32.3,3.853,0.755,24.2
128010.0,-32.5,3.852,0.754,24.2
128020.0,-32.5,3.852,0.754,24.2
128030.0,-33.2,3.851,0.754,24.2
128040.0,-33.9,3.85,0.754,24.2
128050.0,-33.9,3.85,0.754,24.2
128060.0,-33.7,3.85,0.752,24.2
128070.0,-33.5,3.849,0.752,24.2
128080.0,-33.5,3.849,0.752,24.2
128090.0,-32.8,3.849,0.7509999999999999,24.2
128100.0,-32.3,3.849,0.75,24.2
128110.0,-32.3,3.849,0.75,24.2
128120.0,-30.9,3.848,0.75,24.2
128130.0,-29.5,3.849,0.75,24.2
128140.0,-29.5,3.849,0.75,24.2
128150.0,-28.8,3.848,0.748,24.2
128160.0,-29.1,3.848,0.747,24.2
128170.0,-29.1,3.848,0.747,24.2
128180.0,-27.9,3.848,0.747,24.2
128190.0,-27.6,3.848,0.746,24.2
128200.0,-27.5,3.847,0.746,24.2
128210.0,-27.6,3.847,0.746,24.2
128220.0,-27.5,3.847,0.745,24.3
128230.0,-27.5,3.847,0.745,24.3
128240.0,-27.4,3.847,0.745,24.3
128250.0,-27.4,3.846,0.7440000000000001,24.3
128260.0,-27.6,3.846,0.7440000000000001,24.3
128270.0,-27.4,3.845,0.7440000000000001,24.3
128280.0,-27.4,3.845,0.7440000000000001,24.3
128290.0,-27.4,3.845,0.7440000000000001,24.3
128300.0,-27.4,3.845,0.743,24.3
128310.0,-27.2,3.844,0.742,24.3
128320.0,-27.3,3.844,0.742,24.3
128330.0,-26.9,3.844,0.742,24.3
128340.0,-26.9,3.844,0.742,24.3
128350.0,-27.0,3.843,0.74,24.3
128360.0,-28.8,3.842,0.74,24.3
128370.0,-28.8,3.842,0.74,24.3
128380.0,-28.8,3.842,0.74,24.3
128390.0,-35.1,3.838,0.7390000000000001,24.3
128400.0,-36.6,3.837,0.738,24.3
128410.0,-37.3,3.835,0.738,24.3
128420.0,-37.9,3.834,0.738,24.3
128430.0,-37.9,3.834,0.738,24.3
128440.0,-37.9,3.834,0.738,24.3
128450.0,-38.4,3.833,0.736,24.3
128460.0,-38.5,3.832,0.736,24.3
128470.0,-38.9,3.831,0.735,24.3
128480.0,-38.9,3.83,0.735,24.3
128490.0,-38.9,3.83,0.735,24.3
128500.0,-50.5,3.824,0.733,24.3
128510.0,-50.5,3.824,0.733,24.3
128520.0,-54.8,3.821,0.731,24.4
128530.0,-49.0,3.821,0.731,24.4
128540.0,-49.0,3.821,0.731,24.4
128550.0,-47.0,3.821,0.731,24.4
128560.0,-42.3,3.822,0.7290000000000001,24.4
128570.0,-42.3,3.822,0.7290000000000001,24.4
128580.0,-46.9,3.82,0.7290000000000001,24.4
128590.0,-60.9,3.813,0.727,24.4
128600.0,-60.9,3.813,0.727,24.4
128610.0,-61.1,3.809,0.7240000000000001,24.5
128620.0,-61.3,3.808,0.7240000000000001,24.5
128630.0,-61.3,3.808,0.7240000000000001,24.5
128640.0,-61.4,3.807,0.722,24.5
128650.0,-61.4,3.807,0.722,24.5
128660.0,-60.1,3.806,0.722,24.5
128670.0,-60.5,3.806,0.72,24.5
128680.0,-39.5,3.816,0.72,24.5
128690.0,-39.5,3.816,0.72,24.5
128700.0,-52.1,3.811,0.718,24.5
128710.0,-13.4,3.825,0.718,24.5
128720.0,-13.4,3.816,0.718,24.5
128730.0,-40.4,3.816,0.7170000000000001,24.5
128740.0,-44.8,3.812,0.7170000000000001,24.5
128750.0,-44.8,3.812,0.7170000000000001,24.5
128760.0,-42.3,3.812,0.715,24.5
128770.0,-40.3,3.812,0.715,24.5
128780.0,-42.5,3.811,0.715,24.5
128790.0,-42.5,3.811,0.715,24.5
128800.0,-45.3,3.809,0.713,24.5
128810.0,-45.3,3.809,0.713,24.5
128820.0,-47.5,3.806,0.713,24.5
128830.0,-47.0,3.806,0.7120000000000001,24.5
128840.0,-43.2,3.806,0.7120000000000001,24.5
128850.0,-41.6,3.806,0.71,24.5
128860.0,-41.6,3.807,0.71,24.5
128870.0,-40.6,3.807,0.71,24.5
128880.0,-40.5,3.806,0.71,24.5
128890.0,-40.5,3.806,0.71,24.5
128900.0,-40.2,3.806,0.708,24.6
128910.0,-39.7,3.805,0.708,24.6
128920.0,-39.7,3.805,0.708,24.6
128930.0,-39.4,3.805,0.706,24.6
128940.0,-39.2,3.804,0.706,24.6
128950.0,-39.2,3.804,0.706,24.6
128960.0,-38.8,3.804,0.705,24.6
128970.0,-38.7,3.803,0.705,24.6
128980.0,-38.7,3.803,0.705,24.6
128990.0,-38.5,3.803,0.703,24.6
129000.0,-38.4,3.802,0.7020000000000001,24.6
129010.0,-38.4,3.802,0.7020000000000001,24.6
129020.0,-37.5,3.802,0.7020000000000001,24.6
129030.0,-37.2,3.802,0.7020000000000001,24.6
129040.0,-37.2,3.802,0.7020000000000001,24.6
129050.0,-36.5,3.801,0.7,24.6
129060.0,-36.0,3.801,0.7,24.6
129070.0,-36.0,3.801,0.7,24.6
129080.0,-35.5,3.8,0.6990000000000001,24.6
129090.0,-35.1,3.8,0.6990000000000001,24.6
129100.0,-34.2,3.8,0.6970000000000001,24.6
129110.0,-34.2,3.8,0.6970000000000001,24.6
129120.0,-34.0,3.8,0.6970000000000001,24.6
129130.0,-34.0,3.8,0.6970000000000001,24.6
129140.0,-33.7,3.799,0.696,24.6
129150.0,-33.6,3.799,0.696,24.6
129160.0,-34.9,3.798,0.6940000000000001,24.6
129170.0,-35.5,3.797,0.6940000000000001,24.6
129180.0,-35.5,3.797,0.6940000000000001,24.6
129190.0,-35.5,3.797,0.6940000000000001,24.6
129200.0,-36.4,3.796,0.693,24.6
129210.0,-39.4,3.794,0.693,24.6
129220.0,-39.4,3.794,0.693,24.6
129230.0,-51.4,3.788,0.691,24.6
129240.0,-51.3,3.786,0.691,24.6
129250.0,-51.3,3.787,0.691,24.6
129260.0,-42.5,3.787,0.6890000000000001,24.7
129270.0,-40.8,3.789,0.6890000000000001,24.7
129280.0,-40.8,3.789,0.6890000000000001,24.7
129290.0,-41.3,3.788,0.687,24.7
129300.0,-43.2,3.786,0.687,24.7
129310.0,-42.3,3.786,0.6859999999999999,24.7
129320.0,-51.1,3.782,0.6859999999999999,24.7
129330.0,-59.6,3.777,0.684,24.7
129340.0,-59.6,3.777,0.684,24.7
129350.0,-61.7,3.775,0.684,24.7
129360.0,-61.9,3.773,0.6809999999999999,24.8
129370.0,-61.9,3.773,0.6809999999999999,24.8
129380.0,-61.9,3.771,0.6809999999999999,24.8
129390.0,-62.1,3.77,0.6809999999999999,24.8
129400.0,-62.1,3.77,0.6809999999999999,24.8
129410.0,-60.4,3.768,0.6779999999999999,24.8
129420.0,-56.3,3.769,0.6779999999999999,24.8
129430.0,-56.3,3.769,0.6779999999999999,24.8
129440.0,-17.6,3.788,0.6759999999999999,24.9
129450.0,-29.0,3.784,0.6759999999999999,24.9
129460.0,-34.9,3.782,0.6759999999999999,24.8
129470.0,-34.9,3.782,0.6759999999999999,24.8
129480.0,-35.6,3.781,0.6759999999999999,24.8
129490.0,-35.6,3.781,0.6759999999999999,24.8
129500.0,-35.6,3.78,0.674,24.8
129510.0,-36.9,3.78,0.674,24.8
129520.0,-38.2,3.778,0.6729999999999999,24.8
129530.0,-38.2,3.778,0.6729999999999999,24.8
129540.0,-38.2,3.777,0.6729999999999999,24.8
129550.0,-38.2,3.777,0.6729999999999999,24.8
129560.0,-38.2,3.777,0.6709999999999999,24.8
129570.0,-37.6,3.776,0.6709999999999999,24.8
129580.0,-37.6,3.776,0.6709999999999999,24.8
129590.0,-36.7,3.776,0.669,24.8
129600.0,-36.4,3.776,0.6679999999999999,24.8
129610.0,-36.4,3.776,0.6679999999999999,24.8
129620.0,-35.9,3.775,0.6679999999999999,24.8
129630.0,-35.9,3.775,0.6659999999999999,24.9
129640.0,-35.9,3.775,0.6659999999999999,24.9
129650.0,-35.4,3.774,0.6659999999999999,24.9
129660.0,-39.6,3.772,0.6659999999999999,24.9
129670.0,-39.6,3.772,0.6659999999999999,24.9
129680.0,-36.8,3.772,0.665,24.9
129690.0,-37.8,3.767,0.6629999999999999,24.9
129700.0,-57.4,3.767,0.6629999999999999,24.9
129710.0,-52.1,3.762,0.6629999999999999,24.9
129720.0,-52.1,3.762,0.6629999999999999,24.9
129730.0,-45.7,3.762,0.6609999999999999,24.9
129740.0,-45.7,3.766,0.6609999999999999,24.9
129750.0,-38.2,3.766,0.6609999999999999,24.9
129760.0,-36.2,3.767,0.659,24.9
129770.0,-36.2,3.767,0.659,24.9
129780.0,-37.7,3.766,0.659,24.9
129790.0,-53.7,3.766,0.6579999999999999,24.9
129800.0,-53.7,3.762,0.6579999999999999,24.9
129810.0,-60.3,3.752,0.6579999999999999,24.9
129820.0,-62.3,3.751,0.655,25.0
129830.0,-62.6,3.749,0.655,25.0
129840.0,-0.9,3.772,0.653,25.0
129850.0,-21.7,3.768,0.653,25.0
129860.0,-21.7,3.768,0.653,25.0
129870.0,-42.2,3.76,0.653,25.0
129880.0,-52.4,3.754,0.652,25.0
129890.0,-52.4,3.754,0.652,25.0
129900.0,-56.9,3.751,0.652,25.0
129910.0,-42.1,3.755,0.65,25.0
129920.0,-42.1,3.755,0.65,25.0
129930.0,-40.6,3.756,0.65,25.0
129940.0,-42.0,3.755,0.648,25.0
129950.0,-42.0,3.755,0.648,25.0
129960.0,-46.9,3.753,0.648,25.0
129970.0,-57.2,3.746,0.6459999999999999,25.0
129980.0,-57.2,3.746,0.6459999999999999,25.0
129990.0,-1.0,3.769,0.6459999999999999,25.0
130000.0,-1.0,3.769,0.6459999999999999,25.0
130010.0,-47.4,3.753,0.645,25.0
130020.0,-49.0,3.751,0.645,25.0
130030.0,-49.0,3.749,0.645,25.0
130040.0,-58.8,3.744,0.643,25.0
130050.0,-0.9,3.763,0.642,25.0
130060.0,-0.9,3.763,0.642,25.0
130070.0,-41.9,3.753,0.642,25.0
130080.0,-52.7,3.748,0.64,25.0
130090.0,-52.7,3.748,0.64,25.0
130100.0,-42.9,3.749,0.64,25.0
130110.0,-39.1,3.75,0.64,25.0
130120.0,-39.1,3.75,0.64,25.0
130130.0,-41.5,3.749,0.638,25.0
130140.0,-43.1,3.747,0.638,25.0
130150.0,-43.1,3.747,0.638,25.0
130160.0,-45.9,3.745,0.636,25.0
130170.0,-55.0,3.741,0.636,25.0
130180.0,-55.0,3.737,0.636,25.0
130190.0,-62.5,3.737,0.634,25.0
130200.0,-63.2,3.739,0.634,25.0
130210.0,-36.9,3.75,0.633,25.0
130220.0,-36.9,3.75,0.633,25.0
130230.0,-54.0,3.741,0.633,25.0
130240.0,-54.0,3.76,0.633,25.0
130250.0,-26.4,3.76,0.632,25.0
130260.0,-48.4,3.744,0.632,25.0
130270.0,-14.5,3.738,0.63,25.0
130280.0,-14.5,3.738,0.63,25.0
130290.0,-32.3,3.75,0.63,25.0
130300.0,-41.6,3.744,0.629,25.0
130310.0,-41.6,3.744,0.629,25.0
130320.0,-54.1,3.739,0.629,25.0
130330.0,-3.4,3.753,0.627,25.0
130340.0,-3.4,3.753,0.627,25.0
130350.0,-39.1,3.745,0.627,25.0
130360.0,-3.1,3.736,0.626,25.0
130370.0,-3.1,3.736,0.626,25.0
130380.0,-38.7,3.744,0.626,25.0
130390.0,-56.8,3.736,0.625,25.0
130400.0,-56.8,3.736,0.625,25.0
130410.0,-32.5,3.746,0.625,25.0
130420.0,-32.5,3.738,0.625,25.0
130430.0,1.5,3.738,0.624,25.0
130440.0,-0.3,3.758,0.623,25.0
130450.0,-0.3,3.76,0.623,25.0
130460.0,-0.3,3.76,0.623,25.0
130470.0,-0.3,3.762,0.623,25.0
130480.0,-0.3,3.762,0.623,25.0
130490.0,-0.0,3.764,0.623,25.0
130500.0,-0.0,3.765,0.623,25.0
130510.0,-0.0,3.765,0.623,25.0
130520.0,-0.0,3.765,0.623,25.0
130530.0,-0.0,3.766,0.623,25.0
130540.0,-0.0,3.766,0.623,25.0
130550.0,-0.0,3.767,0.623,25.0
130560.0,-0.0,3.767,0.623,25.0
130570.0,-0.0,3.767,0.623,25.0
130580.0,-0.0,3.767,0.623,25.0
130590.0,-0.0,3.767,0.623,25.0
130600.0,-0.0,3.767,0.623,25.0
130610.0,-0.0,3.767,0.623,25.0
130620.0,-0.0,3.768,0.623,25.0
130630.0,-0.0,3.768,0.623,25.0
130640.0,-0.0,3.768,0.623,25.0
130650.0,-0.0,3.768,0.623,25.0
130660.0,-0.0,3.768,0.623,25.0
130670.0,-0.0,3.768,0.623,25.0
130680.0,-0.0,3.768,0.623,25.0
130690.0,-0.0,3.769,0.623,25.0
130700.0,-0.0,3.769,0.623,25.0
130710.0,-0.0,3.769,0.623,25.0
130720.0,-0.0,3.769,0.623,25.0
130730.0,-0.0,3.769,0.623,25.0
130740.0,-2.4,3.768,0.623,25.0
130750.0,-57.9,3.742,0.623,25.0
130760.0,-57.9,3.742,0.623,25.0
130770.0,-62.7,3.737,0.623,25.0
130780.0,-62.7,3.731,0.62,25.1
130790.0,-62.7,3.728,0.62,25.1
130800.0,-62.7,3.728,0.62,25.1
130810.0,-6.6,3.749,0.618,25.2
130820.0,-39.9,3.739,0.618,25.2
130830.0,-39.9,3.739,0.618,25.2
130840.0,4.4,3.73,0.617,25.1
130850.0,4.4,3.73,0.617,25.1
130860.0,-38.8,3.739,0.617,25.1
130870.0,-38.8,3.73,0.617,25.1
130880.0,-0.9,3.743,0.615,25.1
130890.0,-28.6,3.733,0.614,25.1
130900.0,-0.3,3.733,0.614,25.1
130910.0,-0.3,3.742,0.614,25.1
130920.0,-8.6,3.749,0.614,25.1
130930.0,-55.8,3.729,0.613,25.1
130940.0,-0.9,3.749,0.613,25.1
130950.0,-0.9,3.749,0.613,25.1
130960.0,-47.4,3.732,0.612,25.2
130970.0,-59.2,3.732,0.612,25.2
130980.0,-59.2,3.732,0.612,25.2
130990.0,-40.9,3.734,0.611,25.2
131000.0,-40.9,3.734,0.611,25.2
131010.0,-55.4,3.726,0.611,25.2
131020.0,-55.4,3.747,0.611,25.2
131030.0,-24.4,3.73,0.609,25.2
131040.0,-47.6,3.723,0.608,25.2
131050.0,-0.8,3.723,0.608,25.2
131060.0,-0.8,3.723,0.608,25.2
131070.0,-33.2,3.735,0.608,25.2
131080.0,-0.9,3.725,0.607,25.2
131090.0,-0.9,3.725,0.607,25.2
131100.0,-22.4,3.738,0.607,25.2
131110.0,-59.8,3.727,0.606,25.2
131120.0,-24.8,3.736,0.606,25.2
131130.0,-47.6,3.726,0.604,25.2
131140.0,-47.6,3.726,0.604,25.2
131150.0,-47.6,3.737,0.604,25.2
131160.0,-12.7,3.739,0.604,25.2
131170.0,-60.4,3.728,0.603,25.2
131180.0,-60.4,3.728,0.603,25.2
131190.0,-1.3,3.743,0.603,25.2
131200.0,-40.3,3.729,0.602,25.2
131210.0,-40.3,3.719,0.602,25.2
131220.0,-6.4,3.741,0.602,25.2
131230.0,-6.4,3.726,0.602,25.2
131240.0,-0.3,3.726,0.601,25.2
131250.0,-8.2,3.739,0.599,25.2
131260.0,-60.7,3.725,0.599,25.2
131270.0,-60.7,3.729,0.599,25.2
131280.0,-8.6,3.738,0.599,25.2
131290.0,-47.5,3.723,0.598,25.2
131300.0,-47.5,3.723,0.598,25.2
131310.0,-7.4,3.739,0.598,25.2
131320.0,-7.4,3.723,0.598,25.2
131330.0,-0.3,3.735,0.597,25.3
131340.0,2.8,3.74,0.596,25.3
131350.0,-60.4,3.725,0.596,25.3
131360.0,-60.4,3.725,0.596,25.3
131370.0,-3.2,3.738,0.596,25.3
131380.0,-60.5,3.723,0.595,25.3
131390.0,-60.5,3.714,0.595,25.3
131400.0,-2.3,3.738,0.595,25.3
131410.0,-59.9,3.723,0.594,25.3
131420.0,-59.9,3.723,0.594,25.3
131430.0,-0.7,3.735,0.594,25.3
131440.0,-48.1,3.719,0.5920000000000001,25.3
131450.0,-48.1,3.719,0.5920000000000001,25.3
131460.0,-0.9,3.734,0.5920000000000001,25.3
131470.0,-0.9,3.734,0.5920000000000001,25.3
131480.0,-45.9,3.72,0.591,25.3
131490.0,-60.4,3.719,0.59,25.3
131500.0,-60.4,3.719,0.59,25.3
131510.0,-45.9,3.718,0.59,25.3
131520.0,-0.3,3.726,0.59,25.3
131530.0,-49.1,3.716,0.589,25.3
131540.0,-0.3,3.728,0.589,25.3
131550.0,-28.7,3.722,0.5870000000000001,25.3
131560.0,-28.7,3.722,0.5870000000000001,25.3
131570.0,-0.5,3.722,0.5870000000000001,25.3
131580.0,-0.5,3.729,0.5870000000000001,25.3
131590.0,-18.5,3.729,0.586,25.4
131600.0,-18.5,3.715,0.586,25.4
131610.0,-59.4,3.708,0.586,25.4
131620.0,-59.4,3.72,0.586,25.4
131630.0,-1.5,3.719,0.584,25.4
131640.0,-34.8,3.711,0.583,25.4
131650.0,-34.8,3.711,0.583,25.4
131660.0,-57.5,3.706,0.583,25.4
131670.0,-14.0,3.723,0.583,25.4
131680.0,-14.0,3.723,0.583,25.4
131690.0,-52.1,3.707,0.5820000000000001,25.4
131700.0,-50.3,3.706,0.5820000000000001,25.4
131710.0,-50.3,3.706,0.5820000000000001,25.4
131720.0,-42.1,3.708,0.58,25.4
131730.0,-39.8,3.705,0.578,25.4
131740.0,-46.1,3.704,0.578,25.4
131750.0,-46.1,3.704,0.578,25.4
131760.0,-39.9,3.706,0.578,25.4
131770.0,-31.9,3.709,0.5760000000000001,25.4
131780.0,-31.9,3.709,0.5760000000000001,25.4
131790.0,-33.6,3.706,0.574,25.4
131800.0,-33.6,3.706,0.574,25.4
131810.0,-38.4,3.706,0.574,25.4
131820.0,-40.9,3.704,0.574,25.4
131830.0,-39.1,3.703,0.573,25.4
131840.0,-34.6,3.705,0.573,25.4
131850.0,-34.6,3.705,0.573,25.4
131860.0,-32.6,3.706,0.5710000000000001,25.4
131870.0,-36.1,3.704,0.5710000000000001,25.4
131880.0,-44.9,3.7,0.569,25.5
131890.0,-45.1,3.699,0.569,25.5
131900.0,-45.1,3.699,0.569,25.5
131910.0,-58.3,3.692,0.569,25.5
131920.0,-62.3,3.689,0.5670000000000001,25.5
131930.0,-63.5,3.686,0.5670000000000001,25.5
131940.0,-2.6,3.709,0.565,25.5
131950.0,-2.6,3.709,0.565,25.5
131960.0,-2.6,3.709,0.565,25.5
131970.0,-54.3,3.691,0.565,25.5
131980.0,-54.3,3.709,0.565,25.5
131990.0,-21.5,3.695,0.563,25.5
132000.0,-46.7,3.695,0.562,25.5
132010.0,-1.0,3.689,0.562,25.5
132020.0,-1.0,3.711,0.562,25.5
132030.0,-26.5,3.695,0.562,25.5
132040.0,-59.7,3.695,0.561,25.5
132050.0,-11.9,3.708,0.561,25.5
132060.0,-11.9,3.708,0.561,25.5
132070.0,-58.8,3.695,0.56,25.5
132080.0,-58.8,3.71,0.56,25.5
132090.0,-1.0,3.7,0.5579999999999999,25.5
132100.0,-52.1,3.691,0.5579999999999999,25.5
132110.0,-59.8,3.686,0.5579999999999999,25.5
132120.0,-59.8,3.686,0.5579999999999999,25.5
132130.0,-31.5,3.699,0.557,25.5
132140.0,-52.7,3.689,0.557,25.5
132150.0,-52.7,3.689,0.557,25.5
132160.0,-7.0,3.684,0.555,25.5
132170.0,-37.9,3.695,0.555,25.5
132180.0,-51.8,3.688,0.5539999999999999,25.5
132190.0,-51.8,3.688,0.5539999999999999,25.5
132200.0,-8.8,3.683,0.5539999999999999,25.5
132210.0,-8.8,3.683,0.5539999999999999,25.5
132220.0,-36.5,3.694,0.5529999999999999,25.5
132230.0,-58.1,3.686,0.5529999999999999,25.5
132240.0,-58.1,3.682,0.5529999999999999,25.5
132250.0,-23.6,3.697,0.551,25.5
132260.0,-45.7,3.688,0.551,25.5
132270.0,-45.7,3.688,0.551,25.5
132280.0,-0.9,3.682,0.5489999999999999,25.5
132290.0,-18.8,3.698,0.5489999999999999,25.5
132300.0,-18.8,3.698,0.5489999999999999,25.5
132310.0,-57.3,3.687,0.5479999999999999,25.5
132320.0,-57.3,3.701,0.5479999999999999,25.5
132330.0,-0.9,3.701,0.547,25.5
132340.0,-45.6,3.695,0.547,25.5
132350.0,-57.2,3.686,0.547,25.5
132360.0,-57.2,3.679,0.547,25.5
132370.0,-0.3,3.679,0.545,25.5
132380.0,-0.3,3.703,0.545,25.5
132390.0,-0.3,3.705,0.545,25.5
132400.0,-0.3,3.706,0.545,25.5
132410.0,-0.3,3.706,0.545,25.5
132420.0,-0.3,3.708,0.545,25.5
132430.0,-0.0,3.709,0.545,25.4
132440.0,-0.0,3.709,0.545,25.4
132450.0,-0.0,3.711,0.545,25.4
132460.0,-0.0,3.712,0.545,25.4
132470.0,-0.0,3.712,0.545,25.4
132480.0,-0.0,3.713,0.545,25.4
132490.0,-0.0,3.713,0.545,25.4
132500.0,-0.0,3.713,0.545,25.4
132510.0,-0.0,3.714,0.545,25.4
132520.0,-0.0,3.714,0.545,25.4
132530.0,-0.0,3.715,0.545,25.4
132540.0,-0.0,3.716,0.545,25.4
132550.0,-0.0,3.716,0.545,25.4
132560.0,-0.0,3.716,0.545,25.4
132570.0,-0.0,3.716,0.545,25.4
132580.0,-0.0,3.716,0.545,25.4
132590.0,-0.0,3.716,0.545,25.4
132600.0,-0.0,3.717,0.545,25.4
132610.0,-0.0,3.717,0.545,25.4
132620.0,-0.0,3.717,0.545,25.4
132630.0,-0.0,3.717,0.545,25.4
132640.0,-0.0,3.717,0.545,25.4
132650.0,-0.0,3.717,0.545,25.4
132660.0,-0.0,3.718,0.545,25.4
132670.0,-14.6,3.718,0.545,25.4
132680.0,-14.6,3.699,0.545,25.4
132690.0,-43.9,3.699,0.544,25.4
132700.0,-63.5,3.69,0.544,25.4
132710.0,-63.5,3.69,0.544,25.4
132720.0,-63.6,3.681,0.544,25.4
132730.0,-63.7,3.678,0.541,25.5
132740.0,-63.7,3.675,0.541,25.5
132750.0,-0.3,3.675,0.541,25.5
132760.0,-2.8,3.698,0.539,25.6
132770.0,-54.5,3.678,0.539,25.6
132780.0,-0.5,3.695,0.5379999999999999,25.6
132790.0,-16.3,3.692,0.5379999999999999,25.6
132800.0,-16.3,3.692,0.5379999999999999,25.6
132810.0,-40.7,3.683,0.5379999999999999,25.6
132820.0,-53.0,3.676,0.536,25.6
132830.0,-58.2,3.672,0.536,25.6
132840.0,-1.0,3.693,0.535,25.6
132850.0,-40.7,3.687,0.535,25.6
132860.0,-51.0,3.674,0.535,25.6
132870.0,-51.0,3.674,0.535,25.6
132880.0,-54.9,3.671,0.5329999999999999,25.6
132890.0,-54.9,3.669,0.5329999999999999,25.6
132900.0,-51.9,3.669,0.5329999999999999,25.6
132910.0,-51.9,3.669,0.5329999999999999,25.6
132920.0,-26.8,3.678,0.531,25.6
132930.0,-22.6,3.678,0.53,25.6
132940.0,-18.0,3.681,0.53,25.6
132950.0,-19.4,3.683,0.53,25.6
132960.0,-19.4,3.683,0.53,25.6
132970.0,-32.5,3.678,0.529,25.6
132980.0,-32.5,3.678,0.529,25.6
132990.0,-29.9,3.678,0.527,25.6
133000.0,-29.9,3.68,0.527,25.6
133010.0,-18.1,3.683,0.527,25.6
133020.0,-15.6,3.684,0.527,25.6
133030.0,-14.1,3.686,0.527,25.6
133040.0,-15.5,3.685,0.527,25.6
133050.0,-15.5,3.685,0.527,25.6
133060.0,-22.5,3.683,0.526,25.6
133070.0,-28.0,3.68,0.526,25.6
133080.0,-27.4,3.679,0.525,25.6
133090.0,-18.3,3.682,0.525,25.6
133100.0,-15.6,3.683,0.525,25.6
133110.0,-15.6,3.683,0.525,25.6
133120.0,-14.5,3.684,0.524,25.6
133130.0,-13.2,3.685,0.524,25.6
