timestamp_utc,MEAS1,MEAS3
2025-12-11T06:14:40.966+00:00,0.1647968418374833,3.0199743017789
2025-12-11T06:14:41.967+00:00,0.1612205602264542,3.0052801322824
2025-12-11T06:14:42.968+00:00,0.1530314836752039,3.0108545825944
2025-12-11T06:14:43.969+00:00,0.1673436201249006,2.9979052248584
2025-12-11T06:14:44.970+00:00,0.1684573597659076,3.0010061464174
2025-12-11T06:14:45.971+00:00,0.1774415469532582,3.0023339676563
2025-12-11T06:14:46.972+00:00,0.177796635987308,3.03500148963
2025-12-11T06:14:47.974+00:00,0.1591496473197211,3.07101124476
2025-12-11T06:14:48.975+00:00,0.138939949901962,3.0817421057915
2025-12-11T06:14:49.976+00:00,0.1616704405863578,3.0975661673658
2025-12-11T06:14:50.977+00:00,0.14749758049807,3.1033877151515
2025-12-11T06:14:51.978+00:00,0.093846245077,3.0890564231855
2025-12-11T06:14:52.979+00:00,0.0913131043004873,3.0843039657712
2025-12-11T06:14:53.980+00:00,0.1227465131972223,3.0831966478283
2025-12-11T06:14:54.981+00:00,0.1074639959712017,3.0740860523977
2025-12-11T06:14:55.982+00:00,0.0857242123293708,3.0921814163051
2025-12-11T06:14:56.983+00:00,0.1092690161652154,3.0891987368159
2025-12-11T06:14:57.985+00:00,0.0986185113948107,3.0944440200618
2025-12-11T06:14:58.986+00:00,0.1034713290270604,3.0769839917217
2025-12-11T06:14:59.987+00:00,0.1014303011442448,3.0652294860686
2025-12-11T06:15:00.988+00:00,0.0921212899470332,3.1030508024813
2025-12-11T06:15:01.989+00:00,0.1014369498995539,3.0963440846145
2025-12-11T06:15:02.990+00:00,0.1036679966843959,3.11122951441
2025-12-11T06:15:03.991+00:00,0.1019424190539354,3.1443813852125
2025-12-11T06:15:04.992+00:00,0.098121492247195,3.1243827193316
2025-12-11T06:15:05.993+00:00,0.0691666465833195,3.11894371467
2025-12-11T06:15:06.994+00:00,0.072357567886058,3.0871582809135
2025-12-11T06:15:07.996+00:00,0.0757179705743784,3.0494288457851
2025-12-11T06:15:08.997+00:00,0.0947917908334337,3.0294441968022
2025-12-11T06:15:09.998+00:00,0.0985863413690729,3.0406893545719
2025-12-11T06:15:10.999+00:00,0.1014183111346512,3.0231771753585
2025-12-11T06:15:12.000+00:00,0.110099155579332,3.0340455203419
2025-12-11T06:15:13.001+00:00,0.107113738190993,3.0313563446629
2025-12-11T06:15:14.002+00:00,0.1251894089015289,3.0428154829422
2025-12-11T06:15:15.003+00:00,0.1208766354513079,3.0106453465005
2025-12-11T06:15:16.004+00:00,0.1156482837686363,2.9860822384
2025-12-11T06:15:17.006+00:00,0.1451977149081775,2.9871013954818
2025-12-11T06:15:18.007+00:00,0.149757517306031,2.97529952367
2025-12-11T06:15:19.008+00:00,0.1098855391584339,3.0017133877091
2025-12-11T06:15:20.009+00:00,0.1067128628702886,2.9990117574051
2025-12-11T06:15:21.010+00:00,0.1207831928765559,3.0083492909135
2025-12-11T06:15:22.011+00:00,0.1087734682687766,3.01736146611
2025-12-11T06:15:23.012+00:00,0.1057377958402371,3.0201003775522
2025-12-11T06:15:24.013+00:00,0.1037123817199041,3.0173866511331
2025-12-11T06:15:25.014+00:00,0.1245044708535867,3.00991885447
2025-12-11T06:15:26.015+00:00,0.1253276840121564,3.00774258633
2025-12-11T06:15:27.017+00:00,0.1290446319857115,2.9939277608223
