soc,ocv
0.632,3.886555730283516
0.633,3.887413481643935
0.634,3.88827152508562
0.635,3.889012957964552
0.636,3.8897015974884352
0.637,3.8905596409301246
0.638,3.8913223462116253
0.639,3.892085051493125
0.64,3.892869740582457
0.641,3.8936192264398257
0.642,3.89437316733762
0.643,3.89513587261912
0.644,3.8958088362072103
0.645,3.896661283182115
0.646,3.897423988463615
0.647,3.898186693745115
0.648,3.89885406086643
0.649,3.899548293308469
0.65,3.90028413326924
0.651,3.90104683855074
0.652,3.9018095438322398
0.653,3.902488663317145
0.654,3.903239616235055
0.655,3.9039712606259993
0.656,3.904669688637865
0.657,3.905432393919365
0.658,3.906099761040675
0.659,3.906862466322175
0.66,3.9076251716036747
0.661,3.9082925387249903
0.662,3.90905524400649
0.663,3.90962727296761
0.664,3.9103899782491096
0.665,3.9111526835306103
0.666,3.911820050651925
0.667,3.9125827559334247
0.668,3.913250123054735
0.669,3.9139174901760496
0.67,3.9146801954575503
0.671,3.915347562578865
0.672,3.9161102678603648
0.673,3.9167918026991257
0.674,3.9175403402631748
0.675,3.918298467982098
0.676,3.9188750745058
0.677,3.9196377797873
0.678,3.9204004850688
0.679,3.921046334765615
0.68,3.9217923151654084
0.681,3.92259326275311
0.682,3.923274202361756
0.683,3.92402333515592
0.684,3.924715728758052
0.685,3.92545340755873
0.686,3.926267116565424
0.687,3.927020167360037
0.688,3.9277415234032302
0.689,3.92850422868473
0.69,3.9292771660785295
0.691,3.93002963924773
0.692,3.9308732429201667
0.693,3.9316503879709197
0.694,3.9325213157749275
0.695,3.9333150297887363
0.696,3.9341291801357947
0.697,3.9348918854172954
0.698,3.935654590698795
0.699,3.93651263414048
0.7,3.937370677582165
0.701,3.938133382863665
0.702,3.9390867644655403
0.703,3.93984946974704
0.704,3.940734942889242
0.705,3.9415655566304153
0.706,3.9424200570823986
0.707,3.94328164351379
0.708,3.944235025115665
0.709,3.945168772381261
0.71,3.9459511119990403
0.711,3.9469044936009148
0.712,3.9477718655564833
0.713,3.9486969357289854
0.714,3.94957396208616
0.715,3.95052734368804
0.716,3.95148072528991
0.717,3.952434106891785
0.718,3.95338748849366
0.719,3.9543408700955354
0.72,3.95529425169741
0.721,3.95643830961966
0.722,3.957391691221535
0.723,3.95834507282341
0.724,3.9592984544252854
0.725,3.96034717418735
0.726,3.96130055578922
0.727,3.9623858163752197
0.728,3.96339799531335
0.729,3.9643572372353084
0.73,3.96549543483747
0.731,3.96663949275972
0.732,3.967624017261876
0.733,3.96873693228384
0.734,3.9698414631365275
0.735,3.97083437180797
0.736,3.9719784297302203
0.737,3.9730296734646364
0.738,3.974256734328564
0.739,3.97541060349697
0.74,3.97645932325903
0.741,3.9776519053749184
0.742,3.9787836286606444
0.743,3.979891497025775
0.744,3.9812262312684
0.745,3.982316030210639
0.746,3.9834705562475587
0.747,3.98465840503515
0.748,3.9858024629574
0.749,3.9869613329775957
0.75,3.9881859169620846
0.751,3.9894047933641836
0.752,3.990569370966775
0.753,3.991812916365196
0.754,3.993048163131645
0.755,3.9942875592140847
0.756,3.99552695529652
0.757,3.996703940127805
0.758,3.997867861423961
0.759,3.999163421372585
0.76,4.0003940496148775
0.761,4.00162859754852
0.762,4.002963331791145
0.763,4.004107389713395
0.764,4.005442123956016
0.765,4.0066246956331835
0.766,4.007920916120895
0.767,4.009192032162693
0.768,4.010399708285766
0.769,4.0116391043682
0.77,4.012785918324581
0.771,4.014082403659711
0.772,4.015357292615516
0.773,4.01659668869795
0.774,4.017800223620157
0.775,4.0189346277420395
0.776,4.020219538785075
0.777,4.021394105691037
0.778,4.022576497975926
0.779,4.0238423888722
0.78,4.0249864467944505
0.781,4.026194004607431
0.782,4.027387655158064
0.783,4.028513958721385
0.784,4.029790416291263
0.785,4.030914914476194
0.786,4.032041470648325
0.787,4.033214846900157
0.788,4.03432958649282
0.789,4.035473644415065
0.79,4.036617702337315
0.791,4.037761760259565
0.792,4.038886866071893
0.793,4.039933694653896
0.794,4.041003257705945
0.795,4.042099890626107
0.796,4.043100697230065
0.797,4.044149416992131
0.798,4.045293474914381
0.799,4.046246856516255
0.8,4.047390067679572
0.801,4.04834429604038
0.802,4.04935650115328
0.803,4.050297548056731
0.804,4.05129977900619
0.805,4.05234849876825
0.806,4.05320654220994
0.807,4.05415992381181
0.808,4.05511330541369
0.809,4.05606668701556
0.81,4.05702006861744
0.811,4.05778277389894
0.812,4.058714794253254
0.813,4.0595941989425
0.814,4.060458388766622
0.815,4.061310285825875
0.816,4.062072991107369
0.817,4.06293103454906
0.818,4.063789077990745
0.819,4.064545387114396
0.82,4.065219150393554
0.821,4.065981855675055
0.822,4.066744560956555
0.823,4.067507266238055
0.824,4.068079295199185
0.825,4.06879820131382
0.826,4.069509367601995
0.827,4.070176734723304
0.828,4.07084410184462
