soc,ocv
0.644,3.8838588345244602
0.645,3.884867210619106
0.646,3.8860475784575197
0.647,3.886960543291225
0.648,3.887929725763925
0.649,3.88891321055525
0.65,3.89005759758109
0.651,3.890915887850465
0.652,3.89196490929082
0.653,3.892918565145685
0.654,3.89396758658604
0.655,3.8949212424409003
0.656,3.895898406455486
0.657,3.896828554150635
0.658,3.897769468023943
0.659,3.89864050027488
0.66,3.899689521715225
0.661,3.900547811984605
0.662,3.901406102253985
0.663,3.90235975810885
0.664,3.903275700864616
0.665,3.90407633864761
0.666,3.905029994502475
0.667,3.9059584145267343
0.668,3.9068419406267196
0.669,3.90760486531061
0.67,3.908506683153515
0.671,3.909416811434855
0.672,3.910179736118745
0.673,3.911038026388125
0.674,3.911896316657505
0.675,3.9127546069268853
0.676,3.91361289719626
0.677,3.91447118746564
0.678,3.915326960877754
0.679,3.9160093362454083
0.68,3.9168553271028053
0.681,3.91771361737218
0.682,3.9184918163390643
0.683,3.9194301979109403
0.684,3.92019312259483
0.685,3.921011942811111
0.686,3.921814337548105
0.687,3.92267262781748
0.688,3.9234806379117115
0.689,3.924293842770755
0.69,3.9251521330401298
0.691,3.925915057724025
0.692,3.9267650846768913
0.693,3.927536272677295
0.694,3.928394562946675
0.695,3.929252853216055
0.696,3.930184590937201
0.697,3.9309017119641187
0.698,3.9317323584387003
0.699,3.93259064870808
0.7,3.93344893897746
0.701,3.9343072292468353
0.702,3.93516551951622
0.703,3.9360102881099888
0.704,3.9368821000549747
0.705,3.937645024738865
0.706,3.9385341967138885
0.707,3.9394569708631098
0.708,3.94031526113249
0.709,3.941173551401865
0.71,3.9420765636107475
0.711,3.9428954474518205
0.712,3.943939153380975
0.713,3.94475821165752
0.714,3.945655733919735
0.715,3.9465140241891152
0.716,3.947402908609022
0.717,3.94832597031336
0.718,3.949279626168225
0.719,3.95032864760858
0.72,3.951186937877955
0.721,3.9520740926990685
0.722,3.9531124020251043
0.723,3.9540479054425504
0.724,3.955001561297415
0.725,3.955955217152285
0.726,3.956949985670427
0.727,3.957957894447495
0.728,3.9589822964491344
0.729,3.95986520615723
0.73,3.9609092147234026
0.731,3.961910845332649
0.732,3.9629169048927952
0.733,3.9639200225473106
0.734,3.964919582188015
0.735,3.9659350593974825
0.736,3.966922259483235
0.737,3.96797128092358
0.738,3.9690203023639348
0.739,3.970112317854996
0.74,3.971150242668302
0.741,3.9721673666849897
0.742,3.973216388125345
0.743,3.974265409565695
0.744,3.9753144310060504
0.745,3.976373448202083
0.746,3.9775591838751794
0.747,3.9785860659809353
0.748,3.9796058823529448
0.749,3.98075026937878
0.75,3.981845195228446
0.751,3.98294367784497
0.752,3.983992699285325
0.753,3.9852324518966498
0.754,3.986281473337
0.755,3.98742586036284
0.756,3.9885614685746447
0.757,3.98961926882903
0.758,3.9906682902693804
0.759,3.9918850683047093
0.76,3.992957064321055
0.761,3.9941014513468946
0.762,3.9951504727872447
0.763,3.9962948598130854
0.764,3.9975346124244098
0.765,3.99858363386476
0.766,3.9997280208905996
0.767,4.0007770423309506
0.768,4.0019214293567895
0.769,4.0030551603665945
0.77,4.00411483782298
0.771,4.005354590434305
0.772,4.006403611874655
0.773,4.00745263331501
0.774,4.008512284070107
0.775,4.009737219311987
0.776,4.010885794392525
0.777,4.011934815832875
0.778,4.0129838372732305
0.779,4.014032858713575
0.78,4.0151772457394195
0.781,4.016342221173138
0.782,4.017341204938677
0.783,4.018515041231446
0.784,4.019564062671795
0.785,4.02061308411215
0.786,4.0216621055525
0.787,4.022717581995215
0.788,4.02385551401869
0.789,4.024904535459045
0.79,4.025905269303234
0.791,4.026999617960456
0.792,4.0278909049123754
0.793,4.029005255634965
0.794,4.03005427707532
0.795,4.03100793293018
0.796,4.031961588785045
0.797,4.0330106102254
0.798,4.0339642660802655
0.799,4.03491792193513
